"rowname","site","state","year","date","delph.plant.num","delph.flower.num","viable","bombus.abund","bombus.rich","bomabund.scale","num.delph","prop.delph","prop.long","num.long","mean.fidelity","color.sim","corolla.sim","species.removed","num.removed","prop.removed"
"131","Gothic Road Grate.2011","control","2011",2011-07-27,"14","14.14",0,74,4,1.00754036260516,4339,0.17119747484711,0.743243243243243,55,0.904761904761905,0.00123774159763877,0.000238027230315148,NA,0,0
"132","Gothic Road Grate.2011","control","2011",2011-07-27,"15","15.15",2,74,4,1.00754036260516,4339,0.17119747484711,0.743243243243243,55,0.904761904761905,0.00123774159763877,0.000238027230315148,NA,0,0
"133","Gothic Road Grate.2011","manipulation","2011",2011-07-29,"16","16.16",0,46,5,0.610200501296082,4339,0.17119747484711,0.847826086956522,39,0.954545454545455,0.00123774159763877,0.000238027230315148,"Bombus appositus",140,0.752688172043011
"134","Gothic Road Grate.2011","manipulation","2011",2011-07-29,"17","17.17",0,46,5,0.610200501296082,4339,0.17119747484711,0.847826086956522,39,0.954545454545455,0.00123774159763877,0.000238027230315148,"Bombus appositus",140,0.752688172043011
"135","Gothic Road Grate.2011","manipulation","2011",2011-07-29,"18","18.18",7,46,5,0.610200501296082,4339,0.17119747484711,0.847826086956522,39,0.954545454545455,0.00123774159763877,0.000238027230315148,"Bombus appositus",140,0.752688172043011
"136","Gothic Road Grate.2011","manipulation","2011",2011-07-29,"18","18.18",0,46,5,0.610200501296082,4339,0.17119747484711,0.847826086956522,39,0.954545454545455,0.00123774159763877,0.000238027230315148,"Bombus appositus",140,0.752688172043011
"137","Gothic Road Grate.2011","manipulation","2011",2011-07-29,"19","19.19",0,46,5,0.610200501296082,4339,0.17119747484711,0.847826086956522,39,0.954545454545455,0.00123774159763877,0.000238027230315148,"Bombus appositus",140,0.752688172043011
"138","Gothic Road Grate.2011","manipulation","2011",2011-07-29,"20","20.20",21,46,5,0.610200501296082,4339,0.17119747484711,0.847826086956522,39,0.954545454545455,0.00123774159763877,0.000238027230315148,"Bombus appositus",140,0.752688172043011
"139","Gothic Road Grate.2011","manipulation","2011",2011-07-29,"20","20.20",0,46,5,0.610200501296082,4339,0.17119747484711,0.847826086956522,39,0.954545454545455,0.00123774159763877,0.000238027230315148,"Bombus appositus",140,0.752688172043011
"140","Gothic Road Grate.2011","manipulation","2011",2011-07-29,"21","21.21",10,46,5,0.610200501296082,4339,0.17119747484711,0.847826086956522,39,0.954545454545455,0.00123774159763877,0.000238027230315148,"Bombus appositus",140,0.752688172043011
"141","Gothic Road Grate.2011","manipulation","2011",2011-07-29,"22","22.22",4,46,5,0.610200501296082,4339,0.17119747484711,0.847826086956522,39,0.954545454545455,0.00123774159763877,0.000238027230315148,"Bombus appositus",140,0.752688172043011
"142","Gothic Road Grate.2011","manipulation","2011",2011-07-29,"23","23.23",2,46,5,0.610200501296082,4339,0.17119747484711,0.847826086956522,39,0.954545454545455,0.00123774159763877,0.000238027230315148,"Bombus appositus",140,0.752688172043011
"143","Gothic Road Grate.2011","manipulation","2011",2011-07-29,"24","24.24",5,46,5,0.610200501296082,4339,0.17119747484711,0.847826086956522,39,0.954545454545455,0.00123774159763877,0.000238027230315148,"Bombus appositus",140,0.752688172043011
"144","Gothic Road Grate.2011","manipulation","2011",2011-07-29,"25","25.25",4,46,5,0.610200501296082,4339,0.17119747484711,0.847826086956522,39,0.954545454545455,0.00123774159763877,0.000238027230315148,"Bombus appositus",140,0.752688172043011
"145","Gothic Road Grate.2011","manipulation","2011",2011-07-29,"26","26.26",5,46,5,0.610200501296082,4339,0.17119747484711,0.847826086956522,39,0.954545454545455,0.00123774159763877,0.000238027230315148,"Bombus appositus",140,0.752688172043011
"146","Gothic Road Grate.2011","manipulation","2011",2011-07-29,"27","27.27",0,46,5,0.610200501296082,4339,0.17119747484711,0.847826086956522,39,0.954545454545455,0.00123774159763877,0.000238027230315148,"Bombus appositus",140,0.752688172043011
"147","Gothic Road Grate.2011","manipulation","2011",2011-07-29,"28","28.28",8,46,5,0.610200501296082,4339,0.17119747484711,0.847826086956522,39,0.954545454545455,0.00123774159763877,0.000238027230315148,"Bombus appositus",140,0.752688172043011
"148","Gothic Road Grate.2011","manipulation","2011",2011-07-29,"29","29.29",11,46,5,0.610200501296082,4339,0.17119747484711,0.847826086956522,39,0.954545454545455,0.00123774159763877,0.000238027230315148,"Bombus appositus",140,0.752688172043011
"149","Gothic Road Grate.2011","manipulation","2011",2011-07-29,"30","30.30",6,46,5,0.610200501296082,4339,0.17119747484711,0.847826086956522,39,0.954545454545455,0.00123774159763877,0.000238027230315148,"Bombus appositus",140,0.752688172043011
"150","Gothic Town","control","2011",2011-08-02,"16","16.16",11,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"151","Gothic Town","control","2011",2011-08-02,"17","17.17",2,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"152","Gothic Town","control","2011",2011-08-02,"18","18.18",0,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"153","Gothic Town","control","2011",2011-08-02,"19","19.19",24,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"154","Gothic Town","control","2011",2011-08-02,"19","19.19",0,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"155","Gothic Town","control","2011",2011-08-02,"20","20.20",30,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"156","Gothic Town","control","2011",2011-08-02,"21","21.21",48,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"157","Gothic Town","control","2011",2011-08-02,"21","21.21",0,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"158","Gothic Town","control","2011",2011-08-02,"22","22.22",17,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"159","Gothic Town","control","2011",2011-08-02,"22","22.22",0,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"160","Gothic Town","control","2011",2011-08-02,"23","23.23",43,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"161","Gothic Town","control","2011",2011-08-02,"23","23.23",0,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"162","Gothic Town","control","2011",2011-08-02,"24","24.24",26,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"163","Gothic Town","control","2011",2011-08-02,"25","25.25",0,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"164","Gothic Town","control","2011",2011-08-02,"25","25.25",0,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"165","Gothic Town","control","2011",2011-08-02,"26","26.26",0,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"166","Gothic Town","control","2011",2011-08-02,"27","27.27",39,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"167","Gothic Town","control","2011",2011-08-02,"27","27.27",0,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"168","Gothic Town","control","2011",2011-08-02,"28","28.28",19,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"169","Gothic Town","control","2011",2011-08-02,"28","28.28",0,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"170","Gothic Town","control","2011",2011-08-02,"29","29.29",0,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"171","Gothic Town","control","2011",2011-08-02,"29","29.29",0,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"172","Gothic Town","control","2011",2011-08-02,"30","30.30",6,20,5,0.241242058651939,712,0.438153846153846,0.55,11,0.761904761904762,0.12486308871851,0.251916757940854,NA,0,0
"173","Gothic Town","manipulation","2011",2011-08-05,"46","46.46",21,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"174","Gothic Town","manipulation","2011",2011-08-05,"47","47.47",4,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"175","Gothic Town","manipulation","2011",2011-08-05,"48","48.48",32,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"176","Gothic Town","manipulation","2011",2011-08-05,"48","48.48",0,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"177","Gothic Town","manipulation","2011",2011-08-05,"49","49.49",1,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"178","Gothic Town","manipulation","2011",2011-08-05,"50","50.50",18,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"179","Gothic Town","manipulation","2011",2011-08-05,"51","51.51",5,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"180","Gothic Town","manipulation","2011",2011-08-05,"51","51.51",0,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"181","Gothic Town","manipulation","2011",2011-08-05,"52","52.52",18,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"182","Gothic Town","manipulation","2011",2011-08-05,"53","53.53",28,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"183","Gothic Town","manipulation","2011",2011-08-05,"53","53.53",0,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"184","Gothic Town","manipulation","2011",2011-08-05,"54","54.54",31,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"185","Gothic Town","manipulation","2011",2011-08-05,"54","54.54",0,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"186","Gothic Town","manipulation","2011",2011-08-05,"55","55.55",0,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"187","Gothic Town","manipulation","2011",2011-08-05,"56","56.56",40,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"188","Gothic Town","manipulation","2011",2011-08-05,"56","56.56",0,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"189","Gothic Town","manipulation","2011",2011-08-05,"57","57.57",45,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"190","Gothic Town","manipulation","2011",2011-08-05,"58","58.58",0,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"191","Gothic Town","manipulation","2011",2011-08-05,"59","59.59",5,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"192","Gothic Town","manipulation","2011",2011-08-05,"60","60.60",37,45,7,0.596009791963615,712,0.438153846153846,0.866666666666667,39,0.696969696969697,0.12486308871851,0.251916757940854,"Bombus appositus",89,0.664179104477612
"193","Emerald Lake 2","control","2013",2013-07-17,"1","1.1",0,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"194","Emerald Lake 2","control","2013",2013-07-17,"1","1.1",0,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"195","Emerald Lake 2","control","2013",2013-07-17,"1","1.1",0,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"196","Emerald Lake 2","control","2013",2013-07-17,"2","2.1",4,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"197","Emerald Lake 2","control","2013",2013-07-17,"2","2.1",14,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"198","Emerald Lake 2","control","2013",2013-07-17,"2","2.1",19,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"199","Emerald Lake 2","control","2013",2013-07-17,"3","3.1",0,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"200","Emerald Lake 2","control","2013",2013-07-17,"3","3.1",0,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"201","Emerald Lake 2","control","2013",2013-07-17,"3","3.1",0,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"202","Emerald Lake 2","control","2013",2013-07-17,"4","4.1",5,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"203","Emerald Lake 2","control","2013",2013-07-17,"4","4.1",4,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"204","Emerald Lake 2","control","2013",2013-07-17,"4","4.1",8,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"205","Emerald Lake 2","control","2013",2013-07-17,"4","4.2",4,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"206","Emerald Lake 2","control","2013",2013-07-17,"4","4.2",6,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"207","Emerald Lake 2","control","2013",2013-07-17,"4","4.2",0,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"208","Emerald Lake 2","control","2013",2013-07-17,"5","5.1",16,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"209","Emerald Lake 2","control","2013",2013-07-17,"5","5.1",17,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"210","Emerald Lake 2","control","2013",2013-07-17,"5","5.1",13,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"211","Emerald Lake 2","control","2013",2013-07-17,"5","5.2",1,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"212","Emerald Lake 2","control","2013",2013-07-17,"5","5.2",0,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"213","Emerald Lake 2","control","2013",2013-07-17,"5","5.2",0,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"214","Emerald Lake 2","control","2013",2013-07-17,"6","6.1",2,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"215","Emerald Lake 2","control","2013",2013-07-17,"6","6.1",3,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"216","Emerald Lake 2","control","2013",2013-07-17,"6","6.1",1,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"217","Emerald Lake 2","control","2013",2013-07-17,"6","6.2",10,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"218","Emerald Lake 2","control","2013",2013-07-17,"6","6.2",2,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"219","Emerald Lake 2","control","2013",2013-07-17,"6","6.2",6,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"220","Emerald Lake 2","control","2013",2013-07-17,"7","7.1",4,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"221","Emerald Lake 2","control","2013",2013-07-17,"7","7.1",2,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"222","Emerald Lake 2","control","2013",2013-07-17,"7","7.1",0,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"223","Emerald Lake 2","control","2013",2013-07-17,"7","7.2",0,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"224","Emerald Lake 2","control","2013",2013-07-17,"7","7.2",8,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"225","Emerald Lake 2","control","2013",2013-07-17,"7","7.2",3,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"226","Emerald Lake 2","control","2013",2013-07-17,"8","8.1",0,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"227","Emerald Lake 2","control","2013",2013-07-17,"8","8.1",0,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"228","Emerald Lake 2","control","2013",2013-07-17,"8","8.1",0,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"229","Emerald Lake 2","control","2013",2013-07-17,"9","9.1",0,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"230","Emerald Lake 2","control","2013",2013-07-17,"9","9.1",1,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"231","Emerald Lake 2","control","2013",2013-07-17,"9","9.1",0,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
"232","Emerald Lake 2","control","2013",2013-07-17,"9","9.2",0,43,4,0.567628373298681,152,0.0726924916307987,0.883720930232558,38,0.875,0,0,NA,0,0
